instance,strategy,alpha,seed,max_time,initial_obj,final_obj,total_time,iterations,customers_served,final_profit,final_distance,construction_time
50_rc106_cap.json,best,0.5,42,120.0,28.950000000000017,380.20000000000005,0.06444859504699707,10,15,550.0,339.59999999999997,0.0005371570587158203
50_rc106_cap.json,best,1.0,42,120.0,-192.09999999999997,210.40000000000003,0.06096529960632324,10,15,550.0,339.59999999999997,0.0005402565002441406
50_rc106_cap.json,first,0.01,42,120.0,245.579,456.397,0.04333353042602539,12,15,460.0,360.29999999999995,0.0005586147308349609
50_rc106_cap.json,first,0.1,42,120.0,205.79,423.97,0.04859757423400879,12,15,460.0,360.29999999999995,0.0005381107330322266
50_rc106_cap.json,first,0.5,42,120.0,28.950000000000017,279.85,0.04272961616516113,12,15,460.0,360.29999999999995,0.0007781982421875
50_rc106_cap.json,first,1.0,42,120.0,-192.09999999999997,69.80000000000001,0.021510839462280273,8,13,410.0,340.2,0.0005316734313964844
50_rc107_cap.json,best,0.01,42,120.0,295.624,455.671,0.05012369155883789,7,15,460.0,432.9,0.0005774497985839844
50_rc107_cap.json,best,0.1,42,120.0,256.24,416.71,0.05001568794250488,7,15,460.0,432.9,0.0006301403045654297
50_rc107_cap.json,best,0.5,42,120.0,81.19999999999999,243.55,0.05273079872131348,7,15,460.0,432.9,0.0005664825439453125
50_rc107_cap.json,best,1.0,42,120.0,-137.60000000000002,152.5,0.08239173889160156,11,16,450.0,297.5,0.0005667209625244141
50_rc107_cap.json,first,0.01,42,120.0,295.624,385.671,0.02131509780883789,4,12,390.0,432.9,0.0008463859558105469
50_rc107_cap.json,first,0.1,42,120.0,256.24,346.71,0.00975799560546875,4,12,390.0,432.9,0.0005676746368408203
50_rc107_cap.json,first,0.5,42,120.0,81.19999999999999,173.55,0.009104490280151367,4,12,390.0,432.9,0.0005500316619873047
50_rc107_cap.json,first,1.0,42,120.0,-137.60000000000002,-42.89999999999998,0.008816957473754883,4,12,390.0,432.9,0.0005671977996826172
50_rc108_cap.json,best,0.01,42,120.0,345.15,465.15,0.030728578567504883,4,15,470.0,485.0,0.0005822181701660156
50_rc108_cap.json,best,0.1,42,120.0,301.5,421.5,0.0316319465637207,4,15,470.0,485.0,0.0005693435668945312
50_rc108_cap.json,best,0.5,42,120.0,107.5,227.5,0.029389142990112305,4,15,470.0,485.0,0.0005784034729003906
50_rc108_cap.json,best,1.0,42,120.0,-135.0,-15.0,0.03301644325256348,4,15,470.0,485.0,0.0005900859832763672
50_rc108_cap.json,first,0.01,42,120.0,345.15,464.556,0.026336193084716797,5,16,470.0,544.4,0.0007796287536621094
50_rc108_cap.json,first,0.1,42,120.0,301.5,415.56,0.023908376693725586,5,16,470.0,544.4,0.0006418228149414062
50_rc108_cap.json,first,0.5,42,120.0,107.5,173.85,0.01127004623413086,3,14,420.0,492.3,0.0007328987121582031
50_rc108_cap.json,first,1.0,42,120.0,-135.0,-72.30000000000001,0.009799957275390625,3,14,420.0,492.3,0.0005815029144287109
c101_cap.json,best,0.01,42,120.0,376.741,733.387,0.3550300598144531,14,26,740.0,661.3,0.0020329952239990234
c101_cap.json,best,0.1,42,120.0,347.41,673.87,0.3501443862915039,14,26,740.0,661.3,0.0018110275268554688
c101_cap.json,best,0.5,42,120.0,217.05,507.5,0.45322489738464355,16,27,690.0,365.0,0.0020797252655029297
c101_cap.json,best,1.0,42,120.0,54.10000000000002,324.3,0.376101016998291,15,26,630.0,305.7,0.0017931461334228516
c101_cap.json,first,0.01,42,120.0,376.741,774.045,0.33087587356567383,19,27,780.0,595.5,0.0019040107727050781
c101_cap.json,first,0.1,42,120.0,347.41,720.45,0.3114199638366699,19,27,780.0,595.5,0.002032041549682617
c101_cap.json,first,0.5,42,120.0,217.05,473.2,0.3194711208343506,15,26,660.0,373.6,0.0016727447509765625
c101_cap.json,first,1.0,42,120.0,54.10000000000002,324.3,0.29973530769348145,15,26,630.0,305.7,0.002035379409790039
c102_cap.json,best,0.01,42,120.0,535.469,833.694,0.47483110427856445,12,28,840.0,630.6,0.001988649368286133
c102_cap.json,best,0.1,42,120.0,494.69,776.94,0.4573051929473877,12,28,840.0,630.6,0.002122163772583008
c102_cap.json,best,0.5,42,120.0,313.45000000000005,577.45,0.5090048313140869,13,29,830.0,505.09999999999997,0.0023224353790283203
c102_cap.json,best,1.0,42,120.0,86.90000000000003,334.1,0.5045735836029053,13,29,800.0,465.9,0.0020623207092285156
c102_cap.json,first,0.01,42,120.0,535.469,793.798,0.22431731224060059,13,28,800.0,620.2,0.0021986961364746094
c102_cap.json,first,0.1,42,120.0,494.69,737.98,0.20380830764770508,13,28,800.0,620.2,0.0023331642150878906
c102_cap.json,first,0.5,42,120.0,313.45000000000005,529.4000000000001,0.23763084411621094,13,29,790.0,521.1999999999999,0.0019354820251464844
c102_cap.json,first,1.0,42,120.0,86.90000000000003,260.5,0.17166352272033691,12,27,730.0,469.5,0.0020956993103027344
c103_cap.json,best,0.01,42,120.0,535.976,1015.836,0.5038020610809326,14,27,1020.0,416.4,0.0018734931945800781
c103_cap.json,best,0.1,42,120.0,499.76,978.36,0.5144281387329102,14,27,1020.0,416.4,0.0028438568115234375
c103_cap.json,best,0.5,42,120.0,338.8,815.9,0.5501255989074707,14,27,1010.0,388.2,0.0020389556884765625
c103_cap.json,best,1.0,42,120.0,137.60000000000002,629.2,0.4352126121520996,14,25,970.0,340.79999999999995,0.002447843551635742
c103_cap.json,first,0.01,42,120.0,535.976,855.009,0.27048754692077637,20,25,860.0,499.1,0.0020225048065185547
c103_cap.json,first,0.1,42,120.0,499.76,810.09,0.28249216079711914,20,25,860.0,499.1,0.0021500587463378906
c103_cap.json,first,0.5,42,120.0,338.8,620.6500000000001,0.23691916465759277,15,26,830.0,418.69999999999993,0.002452373504638672
c103_cap.json,first,1.0,42,120.0,137.60000000000002,416.90000000000003,0.2508254051208496,15,27,830.0,413.09999999999997,0.002016782760620117
c104_cap.json,best,0.01,42,120.0,516.498,1306.428,0.9188547134399414,19,32,1310.0,357.2,0.0028073787689208984
c104_cap.json,best,0.1,42,120.0,484.98,1274.28,0.8757688999176025,19,32,1310.0,357.2,0.0029151439666748047
c104_cap.json,best,0.5,42,120.0,344.9,1131.4,0.9212453365325928,19,32,1310.0,357.2,0.003073453903198242
c104_cap.json,best,1.0,42,120.0,169.8,952.8,0.9507782459259033,19,32,1310.0,357.2,0.0016088485717773438
c104_cap.json,first,0.01,42,120.0,516.498,1085.038,0.44388842582702637,21,33,1090.0,496.2,0.0019130706787109375
c104_cap.json,first,0.1,42,120.0,484.98,1040.38,0.45407676696777344,21,33,1090.0,496.2,0.0025680065155029297
c104_cap.json,first,0.5,42,120.0,344.9,851.5,0.501007080078125,22,33,1050.0,397.0,0.0024116039276123047
c104_cap.json,first,1.0,42,120.0,169.8,686.4000000000001,0.5954244136810303,25,33,1090.0,403.59999999999997,0.0019562244415283203
c105_cap.json,best,0.01,42,120.0,425.789,874.048,0.3823380470275879,13,27,880.0,595.2,0.0018961429595947266
c105_cap.json,best,0.1,42,120.0,387.89,820.48,0.4018118381500244,13,27,880.0,595.2,0.0019922256469726562
c105_cap.json,best,0.5,42,120.0,219.45000000000002,593.3,0.3626675605773926,13,26,830.0,473.4,0.0018939971923828125
c105_cap.json,best,1.0,42,120.0,8.900000000000034,483.2,0.395674467086792,15,26,770.0,286.8,0.0019354820251464844
c105_cap.json,first,0.01,42,120.0,425.789,814.34,0.2728886604309082,19,27,820.0,566.0,0.0019500255584716797
c105_cap.json,first,0.1,42,120.0,387.89,763.4,0.23657584190368652,19,27,820.0,566.0,0.0037240982055664062
c105_cap.json,first,0.5,42,120.0,219.45000000000002,511.0,0.23677706718444824,16,26,750.0,478.0,0.002415180206298828
c105_cap.json,first,1.0,42,120.0,8.900000000000034,314.09999999999997,0.1937415599822998,15,25,680.0,365.90000000000003,0.002039670944213867
c106_cap.json,best,0.01,42,120.0,435.665,673.946,0.23032236099243164,9,24,680.0,605.4000000000001,0.0020918846130371094
c106_cap.json,best,0.1,42,120.0,396.65,619.46,0.24616360664367676,9,24,680.0,605.4000000000001,0.002283334732055664
c106_cap.json,best,0.5,42,120.0,223.25,392.25,0.21342682838439941,8,23,620.0,455.5,0.0020902156829833984
c106_cap.json,best,1.0,42,120.0,6.5,224.90000000000003,0.23204517364501953,9,23,630.0,405.09999999999997,0.0020864009857177734
c106_cap.json,first,0.01,42,120.0,435.665,724.493,0.2780451774597168,19,26,730.0,550.7,0.002232074737548828
c106_cap.json,first,0.1,42,120.0,396.65,674.93,0.27292418479919434,19,26,730.0,550.7,0.001669168472290039
c106_cap.json,first,0.5,42,120.0,223.25,442.70000000000005,0.20589280128479004,14,23,670.0,454.59999999999997,0.0021238327026367188
c106_cap.json,first,1.0,42,120.0,6.5,214.8,0.12048912048339844,9,23,620.0,405.2,0.0025696754455566406
c107_cap.json,best,0.01,42,120.0,465.752,905.781,0.5046801567077637,14,28,910.0,421.9,0.0019741058349609375
c107_cap.json,best,0.1,42,120.0,427.52,867.81,0.4936516284942627,14,28,910.0,421.9,0.001983642578125
c107_cap.json,best,0.5,42,120.0,257.6,699.05,0.5236766338348389,14,28,910.0,421.9,0.0019428730010986328
c107_cap.json,best,1.0,42,120.0,45.200000000000045,507.9,0.60140061378479,15,28,890.0,382.1,0.0027108192443847656
c107_cap.json,first,0.01,42,120.0,465.752,874.337,0.2799973487854004,20,29,880.0,566.3,0.001961231231689453
c107_cap.json,first,0.1,42,120.0,427.52,823.37,0.2764315605163574,20,29,880.0,566.3,0.0030236244201660156
c107_cap.json,first,0.5,42,120.0,257.6,569.55,0.28759264945983887,17,28,800.0,460.9,0.002905130386352539
c107_cap.json,first,1.0,42,120.0,45.200000000000045,387.1,0.21017241477966309,17,28,790.0,402.9,0.002252340316772461
c108_cap.json,best,0.01,42,120.0,495.456,815.448,0.19493579864501953,9,24,820.0,455.20000000000005,0.0016045570373535156
c108_cap.json,best,0.1,42,120.0,454.56,774.48,0.17200112342834473,9,24,820.0,455.20000000000005,0.0016667842864990234
c108_cap.json,best,0.5,42,120.0,272.8,592.4,0.19140124320983887,9,24,820.0,455.20000000000005,0.0014274120330810547
c108_cap.json,best,1.0,42,120.0,45.60000000000002,364.79999999999995,0.18030858039855957,9,24,820.0,455.20000000000005,0.0022301673889160156
c108_cap.json,first,0.01,42,120.0,495.456,834.034,0.20496129989624023,21,28,840.0,596.5999999999999,0.0015082359313964844
c108_cap.json,first,0.1,42,120.0,454.56,780.34,0.2605135440826416,21,28,840.0,596.5999999999999,0.0013904571533203125
c108_cap.json,first,0.5,42,120.0,272.8,589.55,0.1887049674987793,18,27,820.0,460.9,0.0014107227325439453
c108_cap.json,first,1.0,42,120.0,45.60000000000002,371.6,0.13997530937194824,17,26,800.0,428.4,0.0014066696166992188
c109_cap.json,best,0.01,42,120.0,653.306,953.464,0.3343222141265869,11,30,960.0,653.5999999999999,0.0014629364013671875
c109_cap.json,best,0.1,42,120.0,593.06,894.64,0.34581470489501953,11,30,960.0,653.5999999999999,0.0018591880798339844
c109_cap.json,best,0.5,42,120.0,325.3,594.1,0.20695090293884277,8,27,890.0,591.8,0.002452373504638672
c109_cap.json,best,1.0,42,120.0,-9.399999999999977,298.20000000000005,0.22710299491882324,8,27,890.0,591.8,0.002007722854614258
c109_cap.json,first,0.01,42,120.0,653.306,822.633,0.09539079666137695,12,27,830.0,736.7,0.001550912857055664
c109_cap.json,first,0.1,42,120.0,593.06,767.48,0.11890816688537598,13,28,830.0,625.2,0.0014853477478027344
c109_cap.json,first,0.5,42,120.0,325.3,533.4000000000001,0.14005446434020996,14,29,830.0,593.1999999999999,0.002134084701538086
c109_cap.json,first,1.0,42,120.0,-9.399999999999977,236.80000000000007,0.13739943504333496,14,29,830.0,593.1999999999999,0.002821207046508789
r101_cap.json,best,0.01,42,120.0,193.339,573.215,0.16831684112548828,14,21,576.0,278.5,0.0014522075653076172
r101_cap.json,best,0.1,42,120.0,178.39,565.29,0.2055974006652832,16,23,593.0,277.09999999999997,0.0011057853698730469
r101_cap.json,best,0.5,42,120.0,111.94999999999999,463.3,0.2598116397857666,18,25,575.0,223.4,0.0011157989501953125
r101_cap.json,best,1.0,42,120.0,28.899999999999977,366.6,0.2937748432159424,19,26,573.0,206.4,0.0011196136474609375
r101_cap.json,first,0.01,42,120.0,193.339,533.703,0.09439468383789062,15,21,537.0,329.70000000000005,0.0011072158813476562
r101_cap.json,first,0.1,42,120.0,178.39,535.98,0.1284956932067871,16,22,569.0,330.2,0.001119375228881836
r101_cap.json,first,0.5,42,120.0,111.94999999999999,448.95,0.1670820713043213,19,25,564.0,230.1,0.001783132553100586
r101_cap.json,first,1.0,42,120.0,28.899999999999977,333.9,0.1842038631439209,19,25,564.0,230.1,0.0011138916015625
r102_cap.json,best,0.01,42,120.0,249.951,544.128,0.1322934627532959,10,19,547.0,287.2,0.0016109943389892578
r102_cap.json,best,0.1,42,120.0,231.51,518.28,0.12770438194274902,10,19,547.0,287.2,0.0012743473052978516
r102_cap.json,best,0.5,42,120.0,149.55,391.4,0.13330984115600586,10,19,508.0,233.2,0.0020122528076171875
r102_cap.json,best,1.0,42,120.0,47.10000000000002,299.0,0.2140958309173584,12,20,513.0,214.0,0.0012257099151611328
r102_cap.json,first,0.01,42,120.0,249.951,656.335,0.2541954517364502,24,26,660.0,366.5,0.0024378299713134766
r102_cap.json,first,0.1,42,120.0,231.51,596.94,0.17177391052246094,19,23,633.0,360.6,0.0017495155334472656
r102_cap.json,first,0.5,42,120.0,149.55,444.35,0.2349390983581543,21,26,567.0,245.3,0.0017962455749511719
r102_cap.json,first,1.0,42,120.0,47.10000000000002,331.5,0.25990772247314453,20,25,559.0,227.5,0.0017583370208740234
r103_cap.json,best,0.01,42,120.0,265.874,702.432,0.38875365257263184,15,24,705.0,256.79999999999995,0.0025930404663085938
r103_cap.json,best,0.1,42,120.0,246.74,679.32,0.40608739852905273,15,24,705.0,256.79999999999995,0.002036571502685547
r103_cap.json,best,0.5,42,120.0,161.7,478.45,0.36053466796875,14,22,585.0,213.1,0.0017383098602294922
r103_cap.json,best,1.0,42,120.0,55.400000000000006,371.9,0.3588278293609619,14,22,585.0,213.1,0.0023484230041503906
r103_cap.json,first,0.01,42,120.0,265.874,655.185,0.22150230407714844,21,25,659.0,381.5,0.0018239021301269531
r103_cap.json,first,0.1,42,120.0,246.74,603.64,0.21388912200927734,19,23,636.0,323.59999999999997,0.0017402172088623047
r103_cap.json,first,0.5,42,120.0,161.7,444.05,0.2371377944946289,18,23,558.0,227.9,0.0017070770263671875
r103_cap.json,first,1.0,42,120.0,55.400000000000006,324.4,0.2017838954925537,18,23,537.0,212.6,0.0017919540405273438
r104_cap.json,best,0.01,42,120.0,279.828,732.324,0.4352147579193115,15,24,736.0,367.6,0.0018739700317382812
r104_cap.json,best,0.1,42,120.0,260.28,699.24,0.4564075469970703,15,24,736.0,367.6,0.0029473304748535156
r104_cap.json,best,0.5,42,120.0,173.4,478.8,0.3155078887939453,13,22,598.0,238.39999999999998,0.002013683319091797
r104_cap.json,best,1.0,42,120.0,64.80000000000001,409.70000000000005,0.46715211868286133,17,25,630.0,220.29999999999998,0.0018591880798339844
r104_cap.json,first,0.01,42,120.0,279.828,649.805,0.23008418083190918,22,24,654.0,419.5,0.0017883777618408203
r104_cap.json,first,0.1,42,120.0,260.28,571.15,0.19946980476379395,21,23,614.0,428.5,0.0019526481628417969
r104_cap.json,first,0.5,42,120.0,173.4,445.70000000000005,0.27388429641723633,19,24,588.0,284.59999999999997,0.0019354820251464844
r104_cap.json,first,1.0,42,120.0,64.80000000000001,285.4,0.22042179107666016,23,23,521.0,235.60000000000002,0.0018367767333984375
r105_cap.json,best,0.01,42,120.0,249.798,660.132,0.3503541946411133,15,23,663.0,286.79999999999995,0.0017898082733154297
r105_cap.json,best,0.1,42,120.0,229.98,675.3,0.5467441082000732,18,26,702.0,267.0,0.0018489360809326172
r105_cap.json,best,0.5,42,120.0,141.9,565.95,0.3961796760559082,16,26,691.0,250.1,0.002155780792236328
r105_cap.json,best,1.0,42,120.0,31.80000000000001,435.20000000000005,0.36493921279907227,14,23,636.0,200.79999999999998,0.002282381057739258
r105_cap.json,first,0.01,42,120.0,249.798,629.38,0.2560727596282959,21,26,633.0,362.00000000000006,0.001474618911743164
r105_cap.json,first,0.1,42,120.0,229.98,599.66,0.26699280738830566,21,26,634.0,343.40000000000003,0.001712799072265625
r105_cap.json,first,0.5,42,120.0,141.9,457.0,0.23443317413330078,17,26,616.0,318.0,0.0017254352569580078
r105_cap.json,first,1.0,42,120.0,31.80000000000001,363.6,0.3487999439239502,20,29,627.0,263.4,0.0027267932891845703
r106_cap.json,best,0.01,42,120.0,289.737,604.583,0.28037524223327637,12,21,608.0,341.7,0.002131223678588867
r106_cap.json,best,0.1,42,120.0,269.37,616.62,0.36121368408203125,14,23,649.0,323.79999999999995,0.0020799636840820312
r106_cap.json,best,0.5,42,120.0,178.85000000000002,550.45,0.57578444480896,18,27,663.0,225.09999999999997,0.0018041133880615234
r106_cap.json,best,1.0,42,120.0,65.70000000000002,456.70000000000005,0.5586817264556885,18,27,666.0,209.29999999999998,0.0021364688873291016
r106_cap.json,first,0.01,42,120.0,289.737,713.143,0.2853670120239258,24,27,717.0,385.70000000000005,0.002834796905517578
r106_cap.json,first,0.1,42,120.0,269.37,596.54,0.20910334587097168,20,24,629.0,324.6,0.0019164085388183594
r106_cap.json,first,0.5,42,120.0,178.85000000000002,516.85,0.3894941806793213,26,30,690.0,346.3,0.001905679702758789
r106_cap.json,first,1.0,42,120.0,65.70000000000002,433.0,0.4758632183074951,30,30,700.0,267.0,0.0020203590393066406
r107_cap.json,best,0.01,42,120.0,311.673,568.38,0.2633202075958252,12,20,572.0,362.0,0.002824544906616211
r107_cap.json,best,0.1,42,120.0,290.73,571.8,0.35178351402282715,14,22,603.0,312.0,0.0018732547760009766
r107_cap.json,best,0.5,42,120.0,197.65,521.45,0.5339827537536621,17,25,647.0,251.1,0.0019040107727050781
r107_cap.json,best,1.0,42,120.0,81.30000000000001,395.9,0.5389707088470459,17,25,647.0,251.1,0.001922607421875
r107_cap.json,first,0.01,42,120.0,311.673,593.967,0.16037654876708984,21,23,598.0,403.29999999999995,0.002004861831665039
r107_cap.json,first,0.1,42,120.0,290.73,534.69,0.18308258056640625,17,23,577.0,423.1,0.0017518997192382812
r107_cap.json,first,0.5,42,120.0,197.65,319.85,0.09365248680114746,10,19,473.0,306.29999999999995,0.00193023681640625
r107_cap.json,first,1.0,42,120.0,81.30000000000001,168.50000000000003,0.06363844871520996,8,17,406.0,237.49999999999997,0.001886606216430664
r108_cap.json,best,0.01,42,120.0,387.21,688.007,0.39997339248657227,11,26,692.0,399.29999999999995,0.0032434463500976562
r108_cap.json,best,0.1,42,120.0,362.1,652.07,0.422565221786499,11,26,692.0,399.29999999999995,0.00220489501953125
r108_cap.json,best,0.5,42,120.0,250.5,507.4,0.3770153522491455,10,27,666.0,317.2,0.0021905899047851562
r108_cap.json,best,1.0,42,120.0,111.0,295.20000000000005,0.2613792419433594,8,25,580.0,284.79999999999995,0.0019097328186035156
r108_cap.json,first,0.01,42,120.0,387.21,598.341,0.1816723346710205,12,25,603.0,465.9,0.0019328594207763672
r108_cap.json,first,0.1,42,120.0,362.1,603.21,0.25631284713745117,15,27,646.0,427.9,0.0029096603393554688
r108_cap.json,first,0.5,42,120.0,250.5,465.3,0.2390744686126709,19,28,649.0,367.4,0.0022373199462890625
r108_cap.json,first,1.0,42,120.0,111.0,204.20000000000005,0.13119220733642578,9,24,517.0,312.79999999999995,0.0029675960540771484
r109_cap.json,best,0.01,42,120.0,341.731,726.721,0.40833091735839844,12,25,730.0,327.9,0.0021293163299560547
r109_cap.json,best,0.1,42,120.0,312.31,697.21,0.38310909271240234,12,25,730.0,327.9,0.002949953079223633
r109_cap.json,best,0.5,42,120.0,181.55,566.05,0.37659716606140137,12,25,730.0,327.9,0.0024068355560302734
r109_cap.json,best,1.0,42,120.0,18.100000000000023,507.0,0.6404211521148682,17,30,800.0,293.0,0.0019714832305908203
r109_cap.json,first,0.01,42,120.0,341.731,525.01,0.11248278617858887,12,21,529.0,399.0,0.002341747283935547
r109_cap.json,first,0.1,42,120.0,312.31,507.98,0.16016411781311035,18,23,548.0,400.2,0.001955747604370117
r109_cap.json,first,0.5,42,120.0,181.55,308.75,0.11856985092163086,11,21,485.0,352.5,0.002374887466430664
r109_cap.json,first,1.0,42,120.0,18.100000000000023,136.40000000000003,0.13873696327209473,12,22,490.0,353.59999999999997,0.0023565292358398438
r110_cap.json,best,0.01,42,120.0,335.229,758.052,0.7696347236633301,18,28,761.0,294.8,0.002130746841430664
r110_cap.json,best,0.1,42,120.0,310.29,731.52,0.7328619956970215,18,28,761.0,294.8,0.001828908920288086
r110_cap.json,best,0.5,42,120.0,199.45000000000002,618.2,0.6324667930603027,16,28,748.0,259.6,0.0035583972930908203
r110_cap.json,best,1.0,42,120.0,60.900000000000034,463.0,0.7091090679168701,19,27,708.0,245.0,0.001767873764038086
r110_cap.json,first,0.01,42,120.0,335.229,629.205,0.19106292724609375,20,25,633.0,379.5,0.0018513202667236328
r110_cap.json,first,0.1,42,120.0,310.29,603.34,0.24110722541809082,18,26,639.0,356.6,0.002422809600830078
r110_cap.json,first,0.5,42,120.0,199.45000000000002,460.29999999999995,0.2695002555847168,17,27,633.0,345.40000000000003,0.0021445751190185547
r110_cap.json,first,1.0,42,120.0,60.900000000000034,320.6,0.3469727039337158,19,28,598.0,277.4,0.0030105113983154297
r111_cap.json,best,0.01,42,120.0,328.589,791.907,0.6731653213500977,19,28,795.0,309.29999999999995,0.0020720958709716797
r111_cap.json,best,0.1,42,120.0,306.89,748.23,0.787111759185791,21,27,775.0,267.7,0.002362489700317383
r111_cap.json,best,0.5,42,120.0,210.45,392.85,0.3347604274749756,13,22,520.0,254.3,0.002119779586791992
r111_cap.json,best,1.0,42,120.0,89.9,287.6,0.2837810516357422,12,21,501.0,213.4,0.0022649765014648438
r111_cap.json,first,0.01,42,120.0,328.589,575.151,0.18084716796875,17,23,579.0,384.9,0.0021619796752929688
r111_cap.json,first,0.1,42,120.0,306.89,583.5,0.1885066032409668,21,24,616.0,325.0,0.0025522708892822266
r111_cap.json,first,0.5,42,120.0,210.45,423.7,0.19608664512634277,16,25,569.0,290.6,0.0022437572479248047
r111_cap.json,first,1.0,42,120.0,89.9,257.5,0.14587759971618652,15,23,503.0,245.5,0.0018644332885742188
r112_cap.json,best,0.01,42,120.0,456.643,585.568,0.199751615524292,6,23,589.0,343.2,0.0016779899597167969
r112_cap.json,best,0.1,42,120.0,426.43,554.68,0.18961334228515625,6,23,589.0,343.2,0.0030336380004882812
r112_cap.json,best,0.5,42,120.0,292.15,438.05,0.19516444206237793,6,24,597.0,317.9,0.0022215843200683594
r112_cap.json,best,1.0,42,120.0,124.29999999999995,279.1,0.20464587211608887,6,24,597.0,317.9,0.0017459392547607422
r112_cap.json,first,0.01,42,120.0,456.643,563.305,0.15169501304626465,12,24,567.0,369.5,0.002166748046875
r112_cap.json,first,0.1,42,120.0,426.43,530.05,0.14555668830871582,12,24,567.0,369.5,0.0024993419647216797
r112_cap.json,first,0.5,42,120.0,292.15,376.85,0.14184975624084473,9,24,553.0,352.3,0.002131938934326172
r112_cap.json,first,1.0,42,120.0,124.29999999999995,201.60000000000002,0.0739138126373291,5,23,536.0,334.4,0.002500772476196289
rc101_cap.json,best,0.01,42,120.0,188.041,781.288,0.4170989990234375,18,25,785.0,371.2,0.0023183822631835938
rc101_cap.json,best,0.1,42,120.0,170.41,748.53,0.4199695587158203,18,25,782.0,334.7,0.001833200454711914
rc101_cap.json,best,0.5,42,120.0,92.05,641.75,0.8405306339263916,24,31,760.0,236.5,0.0017518997192382812
rc101_cap.json,best,1.0,42,120.0,-5.900000000000006,517.0,0.6463978290557861,22,29,725.0,208.0,0.001810312271118164
rc101_cap.json,first,0.01,42,120.0,188.041,648.074,0.1962265968322754,18,23,652.0,392.6,0.0019435882568359375
rc101_cap.json,first,0.1,42,120.0,170.41,612.74,0.1871626377105713,18,23,652.0,392.6,0.001863718032836914
rc101_cap.json,first,0.5,42,120.0,92.05,475.95,0.2832756042480469,20,26,647.0,342.1,0.0017085075378417969
rc101_cap.json,first,1.0,42,120.0,-5.900000000000006,396.80000000000007,0.3728756904602051,22,28,663.0,266.19999999999993,0.0018646717071533203
rc102_cap.json,best,0.01,42,120.0,227.463,782.517,0.5182967185974121,19,25,786.0,348.3,0.0026907920837402344
rc102_cap.json,best,0.1,42,120.0,204.63,751.17,0.5297117233276367,19,25,786.0,348.3,0.0017819404602050781
rc102_cap.json,best,0.5,42,120.0,103.15,620.45,0.38788795471191406,16,24,771.0,301.1,0.002681732177734375
rc102_cap.json,best,1.0,42,120.0,-23.69999999999999,486.40000000000003,0.3586552143096924,15,23,744.0,257.59999999999997,0.0019674301147460938
rc102_cap.json,first,0.01,42,120.0,227.463,654.849,0.23035597801208496,18,23,659.0,415.1,0.0018460750579833984
rc102_cap.json,first,0.1,42,120.0,204.63,665.24,0.350801944732666,20,27,704.0,387.6,0.0018050670623779297
rc102_cap.json,first,0.5,42,120.0,103.15,527.25,0.3072011470794678,19,26,705.0,355.5,0.001909494400024414
rc102_cap.json,first,1.0,42,120.0,-23.69999999999999,326.6,0.20240259170532227,16,23,629.0,302.4,0.0017712116241455078
rc103_cap.json,best,0.01,42,120.0,237.426,738.817,0.35025787353515625,15,23,743.0,418.29999999999995,0.0018410682678222656
rc103_cap.json,best,0.1,42,120.0,214.26,720.35,0.3888814449310303,16,24,758.0,376.5,0.001959562301635742
rc103_cap.json,best,0.5,42,120.0,111.30000000000001,652.6,0.5023741722106934,18,26,785.0,264.8,0.002442598342895508
rc103_cap.json,best,1.0,42,120.0,-17.399999999999977,520.2,0.4857640266418457,18,26,785.0,264.8,0.001943349838256836
rc103_cap.json,first,0.01,42,120.0,237.426,727.798,0.267810583114624,21,26,732.0,420.2,0.002559661865234375
rc103_cap.json,first,0.1,42,120.0,214.26,715.96,0.26586341857910156,21,26,756.0,400.4,0.0018274784088134766
rc103_cap.json,first,0.5,42,120.0,111.30000000000001,513.65,0.2617623805999756,19,27,689.0,350.7,0.0025382041931152344
rc103_cap.json,first,1.0,42,120.0,-17.399999999999977,387.90000000000003,0.3647751808166504,22,29,708.0,320.09999999999997,0.0022706985473632812
rc104_cap.json,best,0.01,42,120.0,463.406,623.409,0.1395723819732666,5,21,628.0,459.09999999999997,0.002752542495727539
rc104_cap.json,best,0.1,42,120.0,422.06,582.09,0.14331650733947754,5,21,628.0,459.09999999999997,0.0023865699768066406
rc104_cap.json,best,0.5,42,120.0,238.3,398.45000000000005,0.13608098030090332,5,21,628.0,459.09999999999997,0.0023512840270996094
rc104_cap.json,best,1.0,42,120.0,8.600000000000023,168.90000000000003,0.13448095321655273,5,21,628.0,459.09999999999997,0.0019528865814208984
rc104_cap.json,first,0.01,42,120.0,463.406,570.992,0.07245349884033203,6,21,576.0,500.79999999999995,0.0020563602447509766
rc104_cap.json,first,0.1,42,120.0,422.06,545.46,0.09103012084960938,6,21,593.0,475.4,0.0020918846130371094
rc104_cap.json,first,0.5,42,120.0,238.3,357.70000000000005,0.09682369232177734,6,21,589.0,462.59999999999997,0.002136707305908203
rc104_cap.json,first,1.0,42,120.0,8.600000000000023,126.40000000000003,0.09835624694824219,6,21,589.0,462.59999999999997,0.0020360946655273438
rc105_cap.json,best,0.01,42,120.0,217.438,793.986,0.5774621963500977,20,28,798.0,401.4,0.002313375473022461
rc105_cap.json,best,0.1,42,120.0,194.38,775.09,0.5820291042327881,20,28,805.0,299.1,0.0017290115356445312
